areaOfVerticalExternalSurface,areaRatioOfAdiabaticInternalPartitions,areaRatioOfDiabaticInternalPartitions,areaRatioOfVerticalExternalSurface,coolElectricEquivalentEfficiency,cooledAreaRatio,glazingConduction,heatElectricEquivalentEfficiency,heatedAreaRatio,hotWaterDemand,internalConduction,internalGainsCool,internalGainsHeat,irrVerticalCool,irrVerticalHeat,lpd,opaqueConduction,q50,roofWallRatio,solTrans,unconditionedAreaRatio,ventilatedAreaRatio,ventilationEnergyConsumption,wallToFloorRatio,windowToWallRatio,irr_north,irr_north_east,irr_east,irr_south_east,irr_south,irr_south_west,irr_west,irr_north_west,irr_horizontal,cool_irr_north,cool_irr_north_east,cool_irr_east,cool_irr_south_east,cool_irr_south,cool_irr_south_west,cool_irr_west,cool_irr_north_west,cool_irr_horizontal,BER,SER
0,0.682363804,0.317636196,0.00E+00,0,0.00E+00,0,0.8,0.874088478,0.034963539,0.367341491,0,63.4375,0,0,1.354003403,0.464,31.25,0,0,0.125911522,0.00E+00,56.57799903,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.9871,67.4754
0,0.551724138,0.448275862,0.00E+00,0,0.00E+00,0,0.8,1,0.04,0.262854675,0,63.4375,0,0,1.110317426,0,31.25,0,0,0.00E+00,0.00E+00,83.358,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.8076,77.2613
12.1,0.408099688,0.516510903,0.075389408,0,0.00E+00,0,0.8,1,0.04,0.405613687,0,63.4375,0,690,1.274951649,1.36,31.25,0.00E+00,0,0.00E+00,0.00E+00,72.594,0.300024795,0.00E+00,0,0,0,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.4146,80.7069
803.1,0.749640216,0.051089276,0.199270508,0.835,0.78997559,8.111097792,1.610529301,0.946024679,0.047330659,0.110815615,58.04688084,37.24352852,672.6971408,597.7967879,0.272957663,0.703845914,15.54438181,0.293370564,1.390847917,0.053975321,0.78997559,2.359378135,0.338573615,0.128626572,66.34485835,0,115.3702878,0,115.9252733,0,127.5552086,0,172.6011599,20.0269532,0.00E+00,170.5682025,0.00E+00,189.2890184,0.00E+00,208.279002,0.00E+00,84.53396467,111.375,64.3716
3864.4,0.435964594,0.029071136,0.53496427,2.684,0.119528164,10.023336,3.191119184,0.185035246,0.179888123,0.12792198,5.443181672,10.38826439,532.3935932,503.0275408,0.431285344,1.516003949,5.235172955,0.684549076,2.79072,0.814964754,0.00E+00,212.0814139,0.378983128,0.024880965,95.94102374,0,123.162092,0,116.3775964,0,102.5690838,0,64.97774481,83.08740998,0.00E+00,141.8842811,0.00E+00,137.1475043,0.00E+00,83.27166625,0.00E+00,87.00273156,41.1685,29.0474
1280.8,0.238694639,0.164195804,0.597109557,1.775,0.013784061,4.850462379,1.903009657,0.868807181,0.070736509,0.088270429,12.06109899,26.68140505,514.5251866,735.1345114,0.432696211,0.597330258,13.24308666,0.683315201,1.290952395,0.131192819,0.00E+00,1813.348246,0.470413669,0.134759525,32.23474903,0,3.613513514,0,31.4965845,0,51.62191862,0,616.1677458,97.98507463,0.00E+00,113.4953358,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,303.0447761,50.3036,74.3153
201.2,0.686723973,0.038750171,0.274525856,2.847,0.889045465,12.934596,3.717268754,0.977341838,1.056062004,0.061238566,4.848614055,7.746292716,700.626627,690.4080906,0.139352581,7.295119612,8.498652721,0.362887904,3.04532,0.022658162,0.00E+00,0.423386991,0.74612475,0.262922465,8.191585761,44.82200647,0,127.4504854,0,104.4326861,0,73.71067961,331.8006472,9.413164745,28.26329491,0.00E+00,146.4566753,0.00E+00,120.0063221,0.00E+00,64.92376348,331.5634065,43.5007,43.2745
129.1,0.771499024,0.095859447,0.132641529,1.775,0.916208919,11.70995927,3.340253797,0.941904851,0.05212488,1.700800715,12.47646883,4.914614407,831.8865634,830.0263873,2.111454666,0.898278302,4.796694068,0.563703954,2.535489756,0.058095149,0.00E+00,0.092078577,0.400645502,0.222308288,4.297244858,0,100.5789678,0,0,0,172.0217307,0,553.1284439,4.635412306,0.00E+00,108.4939305,0.00E+00,0.00E+00,0.00E+00,154.1335287,0.00E+00,564.6236919,73.46,47.5772
265.5,0.144883204,0.609010011,0.246106785,3.11,0.554062626,7.162079,3.552198042,0.585629433,0.048866847,3.742444709,4.197640636,6.071430663,453.0375354,507.113155,0.277483536,0.894709041,3.224595435,0.47279587,2.37376,0.414370567,0.00E+00,0.12462395,0.306210714,0.216949153,0,186.3461538,0,0,0,0,0,210.4793757,110.2876254,0.00E+00,236.759915,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,216.2776204,0.00E+00,35.9235,44.0225
28.1,0.787561975,0.182151326,0.0302867,4.331,0.42922388,4.064,2.514940936,0.732584003,2.696888401,1.396447332,2.718903593,28.50748369,0,717.4911032,1.56140425,0.409455806,16.87063208,0.00E+00,0.68,0.267415997,0.00E+00,201.3180887,0.083335805,0.185053381,0,0,0,66.97153025,0,442.975089,0,207.544484,0,0,0,0,0,0,0,0,0,0,118.556,94.8062
328.5,0.652870039,0.160619997,0.186509964,1.775,0.65762099,5.581453792,2.245846821,0.716819144,0.056420311,1.015555252,12.85217585,11.48376828,913.8715219,884.3896147,0.59060894,1.01954077,12.23370659,0.738684273,1.23562624,0.283180856,0.00E+00,787.5180501,0.298443732,0.076103501,0,27.66494676,0,0,0,132.9334724,0,0,723.7911955,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,116.2651827,0.00E+00,0.00E+00,797.6063392,96.7993,69.8307
417.9,0.67861694,0.143870529,0.177512531,2.741,0.802873869,14.91183278,3.908309769,0.821133098,0.079192607,1.076462286,5.342468267,3.628361976,670.9351098,630.8939754,2.17422625,3.226695431,6.83816781,0.41901849,2.047548765,0.178866902,0.00E+00,2.345503604,0.4043737,0.329504666,40.14770028,0,227.5465342,0,44.88404232,0,71.64672857,0,246.66897,23.59042684,0.00E+00,246.5630397,0.00E+00,51.28497409,0.00E+00,81.86429805,0.00E+00,267.6323711,86.1642,61.0664
349.9,0.407958262,0.31957639,0.272465348,2.064899088,0.210678305,8.855916394,1.893237185,0.413738583,0.026638529,2.357275659,9.729293839,31.60848773,519.3200363,604.5440158,0.701904206,2.078289168,19.69325494,0.355735592,1.481797034,0.586261417,0.00E+00,1.760413203,0.457212299,0.240925979,60.70623145,0,45.97428289,0,20.08011869,0,310.4970326,0,167.2863501,95.90933817,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,334.6192203,0.00E+00,88.79147779,45.4247,23.6343
261.5,0.532116658,0.00E+00,0.467883342,0,0.00E+00,0,0.8,1,0,0.00E+00,0,59.375,0,809.6090759,0.165665722,0.37320846,31.25,0.568481848,0,0.00E+00,0.00E+00,0,0.759534114,0.00E+00,0,0,0,0,140.2270627,0,145.2417492,0,524.140264,0,0,0,0,0,0,0,0,0,98.9224,23.072
138.42,0.642879257,0.00E+00,0.357120743,2.584,0.542217774,7.955271376,2.829816313,1,0.119090584,0.00E+00,5.885827526,21.29194161,816.4907158,780.6236021,2.078923575,3.828960388,11.40748792,0.494115927,2.235531574,0.00E+00,0.00E+00,45.06220737,0.989633231,0.215359052,0,83.29069512,0,63.85563921,0,125.921899,0,39.6275857,467.9277831,0.00E+00,0.00E+00,0.00E+00,95.66742597,0.00E+00,166.864085,0.00E+00,58.39718368,495.5620211,86.6733,41.6093
194.4,0.824925362,0.042127335,0.132947303,1.830013037,0.938519996,9.0228444,1.915414394,0.960862544,0.05169602,0.159509101,12.06514838,12.05034771,675.2435775,664.3983287,1.669710787,0.52482207,8.107105826,0.600575303,1.416229037,0.039137456,0.00E+00,1.178135651,0.369335993,0.138888889,69.09052925,0,0,0,89.36350975,0,0,0,505.9442897,65.20884872,0.00E+00,0.00E+00,0.00E+00,91.57421503,0.00E+00,0.00E+00,0.00E+00,518.4605138,80.3779,53.8435
316.2,0.420449651,0.307175467,0.272374882,1.584270043,0.508983644,2.838165631,2.211205452,0.517576027,0.044529414,1.063398958,19.74376265,20.11267512,528,528,0.485188389,0.807078397,11.85065306,0.741392001,0.61453159,0.482423973,0.377044527,0.173222451,0.242581397,0.064832385,0,0,0,0,528,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,528,0.00E+00,0.00E+00,0.00E+00,0.00E+00,96.9957,51.5384
621.6,0.714663397,0.047166558,0.238170045,1.607,0.216415399,9.862876137,1.805128378,0.967505691,0.023761159,0.069557651,15.64796786,27.70888697,764.6683726,803.2905558,0.178219005,0.719266196,14.37067637,0.587442756,1.628363706,0.032494309,0.945224821,0,0.41012107,0.068854569,22.79067237,0,0,0,68.66257287,0,67.7448115,0,644.092499,50.65609007,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,95.84518936,0.00E+00,618.1670931,49.7483,34.0092
97.2,0.651746497,0.144948755,0.203304748,2.279,0.889819376,11.80764,3.195502888,0.95240832,0.079223317,0.239497118,7.816950885,7.253830325,297.5419355,339.7470356,0.529874921,1.153530716,8.996889047,0.789837838,2.55664,0.04759168,0.00E+00,1.178074631,0.266009852,0.382716049,149.8339921,0,0,0,189.9130435,0,0,0,0,183.4258065,0.00E+00,0.00E+00,0.00E+00,114.116129,0.00E+00,0.00E+00,0.00E+00,0.00E+00,81.3216,75.795
670,0.412314829,0.086413287,0.501271884,1.189,0.594530582,2.443376753,1.123377817,0.798437309,1.36291517,0.170598467,16.05144624,27.36284858,669.9511111,655.0250765,0.427124798,1.771976534,12.91995807,0.513752812,0.414462231,0.201562691,0.594530582,14.75780222,0.817970944,0.071940299,0,110.208104,0,49.16513761,0,143.4633028,0,78.61024465,273.5782875,0.00E+00,114.1135185,0.00E+00,47.78888889,0.00E+00,131.0203704,0.00E+00,45.69462963,331.3337037,396.981,114.821
200,0.431474726,0.047420532,0.521104742,0,0.00E+00,7.308781458,1.914708222,0.949768037,0.137227324,0.145135063,0,26.10176031,0,669.4134569,13.13187223,0.763961308,13.59147346,0.389634146,1.499237222,0.050231963,0.00E+00,0,1.599744041,0.186,50.31399317,0,91.89663579,0,95.50853242,0,88.63188688,0,343.0624086,0,0,0,0,0,0,0,0,0,155.066,47.9107
2055.2,0.256031381,0.137822214,0.606146405,1.982656092,0.053062277,0.799613708,2.05045538,0.134853116,0.174768512,1.512538881,10.49478436,23.99451191,850.7812274,799.9822897,0.412146169,0.80802526,14.74109257,0.55597805,0.173135732,0.865146884,0.00E+00,1.211952741,0.716279751,0.045153756,18.15559772,0,347.5521822,0,0,0,21.17246468,0,413.1020451,5.744404332,0.00E+00,319.9133574,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,525.1234657,46.2069,31.1637
999.1,0.488389292,0.265320712,0.246289997,2.670745311,0.732103305,11.35055365,3.727123811,0.778897334,0.131668132,2.066683698,5.582719704,6.126574924,668.2119251,663.9426177,0.590201913,6.784918436,7.890293373,0.282172882,2.747751012,0.221102666,0.00E+00,125.1141854,0.702508104,0.144329897,31.30996132,48.07382334,54.93488072,1.980174081,130.5393295,0,131.498227,0.850741457,264.7554803,32.37207697,31.15022867,56.840107,0.00E+00,139.7646044,0.00E+00,140.7912676,0.455431875,266.8382086,56.7503,33.5567
395.6,0.296373676,0.113266677,0.590359648,0,0.00E+00,7.81886475,1.764904949,0.868187543,0.07209297,0.177712725,0,31.0634439,0,823.5648425,1.861525265,0.984438545,14.69414008,0.472251868,1.384192222,0.131812457,0.00E+00,846.8449398,1.132356309,0.092770475,0,70.56132324,0,213.8235087,0,25.9370051,0,0,513.2430055,0,0,0,0,0,0,0,0,0,100.167,86.787
1244.6,0.671804482,0.13383306,0.194362458,2.475490305,0.503896469,16.65924889,2.731617974,0.776716009,0.122448998,0.810473332,6.662184231,18.15702187,688.2991829,696.845742,0.692034772,3.960555934,12.88298406,0.390508771,2.310598129,0.223283991,0.00E+00,39.46915227,0.437092837,0.261610156,38.32938954,0,60.21094066,0,86.73588555,0,64.73039723,0,446.8391291,43.78037173,0.00E+00,56.95869624,0.00E+00,82.15210559,0.00E+00,75.47050373,0.00E+00,429.9375056,73.3109,41.0307
1452.85,0.792513728,0.00E+00,0.207486272,2.132,0.993793527,7.552247967,3.090961446,1,0.181337874,0.00E+00,8.651749894,4.208866973,739.7708789,737.9912608,0.210335168,1.422672052,4.857166303,0.405305728,2.159178852,0.00E+00,0.993793527,660.3592479,0.524248548,0.079154765,35.06345425,4.683203576,151.9822883,18.64167301,48.66899575,4.716138222,97.70648623,0,376.5290215,35.10069855,4.797252761,150.4685233,19.09565021,45.66332486,4.830989459,94.11587713,0.00E+00,385.6985626,54.9321,35.263
0,0.88703113,0.11296887,0.00E+00,2.286,0.816007774,0,3.347493097,0.88407755,0.078274554,1.889686604,7.769151341,7.52844787,0,0,2.240737794,1.506435925,8.887876609,0,0,0.11592245,0.00E+00,603.2439542,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.602,72.741
0,1,0.00E+00,0.00E+00,0,0.00E+00,0,0.8,1,0.04,0.00E+00,0,63.4375,0,929,9.078027584,0.36,31.25,1,0,0.00E+00,0.00E+00,0,0.00E+00,0,0,0,0,0,0,0,0,0,929,0,0,0,0,0,0,0,0,0,255.272,79.5252
11.9,0.653889515,0.312570462,0.033540023,2.137,0.599373796,0,3.000820972,0.670231214,0.059549133,2.02578853,8.740428685,9.633881693,881.6993377,885.0197044,1.346726186,1.391020352,10.06762868,0.918269231,0,0.329768786,0.00E+00,0.056380058,0.057321773,0.00E+00,0,45.55541872,0,0,0,0,0,19.15270936,820.3115764,0.00E+00,48.99470199,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,20.5986755,812.1059603,74.6315,49.6638
430.4,0.14787505,0.275103901,0.577021048,3.224715616,0.413874889,8.693474488,3.93302505,0.485250519,0.051784761,2.795804735,3.890081987,10.45523193,754.798183,756.8533081,2.093198918,3.042894932,9.363808831,0.31909508,1.469945572,0.514749481,0.00E+00,46.23992744,1.06334618,0.107574349,30.96408318,0,174.4272212,0,73.55765595,0,158.9886578,0,318.91569,53.14730694,0.00E+00,160.5905256,0.00E+00,0.00E+00,0.00E+00,167.8929267,0.00E+00,373.1674238,83.3687,49.2203
1247.5,0.523442411,0.247319681,0.229237909,1.206154715,0.348461893,7.920653966,1.461912628,0.474930876,0.234244908,0.838575274,62.0564552,40.3167328,739.978391,765.4193262,0.347521475,2.230296251,23.85202255,0.441464834,1.070188503,0.525069124,0.274405319,22.38917587,0.380297104,0.231823647,43.36753656,0,139.7834693,0,0,0,256.2138644,0,326.0544558,49.32895079,0.00E+00,225.2147878,0.00E+00,0.00E+00,0.00E+00,196.9655038,0.00E+00,268.4691487,87.7147,32.7757
416.7,0.515279879,0.169515885,0.315204236,2.279,0.617732002,14.01573995,3.167366827,0.686001601,2.159398205,2.138970023,8.9065434,9.62264836,829.3335216,827.8051526,0.784897979,3.188805352,9.67513463,0.338781339,1.846506255,0.313998399,0.00E+00,75.12114902,0.724973033,0.287736981,0,0,214.5447724,0,0,0,267.2671336,0,345.9932466,0.00E+00,0.00E+00,221.205874,0.00E+00,0.00E+00,0.00E+00,246.3397345,0.00E+00,361.787913,122.673,79.8547
59.5,0.771614583,0.0734375,0.154947917,0,0.00E+00,3.922859107,0.8,0.832743198,4.497072307,0.41074365,0,78.54993636,0,763.2900188,4.829185757,1.05905802,31.25,0.177040111,0.593539519,0.167256802,0.00E+00,0.312505125,0.554416698,0.48907563,0,0,538.9077213,0,0,0,117.6610169,0,106.7212806,0,0,0,0,0,0,0,0,0,213.584,113.78
1509.9,0.530671942,0.255959867,0.21336819,2.548371323,0.520837159,12.93797604,3.742791037,0.533320637,0.046026849,3.601871826,6.288375302,4.165083923,703.2569721,704.8415477,0.333954392,5.779662969,7.146098165,0.346371106,1.857026973,0.466679363,0.00E+00,1871.917577,0.342332048,0.278164117,20.02059732,0,384.2783581,29.62380462,90.97189937,0,156.0282478,0,23.91864058,20.85197671,0.00E+00,400.2359792,0.00E+00,94.74961692,0.00E+00,162.5075084,0.00E+00,24.9118909,65.8772,49.3812
444.2,0.515609672,0.228057014,0.256333314,1.193,0.56177536,7.431900476,1.360788593,0.664458799,1.398507696,0.666044823,32.58844608,53.46632207,818.9459545,855.1502198,0.638327335,0.748754632,19.27382059,0.47325476,1.004151233,0.335541201,0.56177536,159.5525661,0.520744188,0.292210716,0,7.601856375,87.20078163,12.13483146,226.3629702,26.59770396,0,0,495.2520762,0.00E+00,9.836283186,112.8318584,15.70164349,250.0884956,28.21460177,0.00E+00,0.00E+00,402.2730721,207.695,86.9394
996.76,0.797782783,0.020590529,0.181626688,2.4,0.47431073,5.910797992,2.177005562,0.98914105,0.495710749,0.056679968,6.820900203,20.95569306,781.8160038,739.8346428,0.549989979,1.184488065,15.87190052,0.6747387,1.510747091,0.01085895,0.496776463,596.5282241,0.340370024,0.141347967,16.35649824,0,49.12205214,0,54.47739219,0,58.35708558,0,561.5216146,7.84350254,0.00E+00,36.06864883,0.00E+00,16.6750349,0.00E+00,48.7336561,0.00E+00,672.4951614,72.3404,33.1521
67.4,0.835167523,0.00E+00,0.164832477,1.953,0.865836882,14.706076,2.640769211,1,0.077798886,0,10.64440884,12.0718834,392.5383305,371.5578635,1.280030571,1.590841391,11.59038352,0.00E+00,2.4871,0.00E+00,0.00E+00,0.704980151,0.441532918,0.286350148,160.727003,0,210.8308605,0,0,0,0,0,0,150.4599659,0.00E+00,242.0783646,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,101.861,69.6273
308,0.508310992,0.078820375,0.412868633,0,0.00E+00,5.727385526,1.543279402,0.916686815,2.023946474,0.343667198,0,49.03859982,0,712.0345081,1.067509835,1.697806863,16.40064725,0.620689655,1.179624119,0.083313185,0.00E+00,142.4790242,0.620567376,0.267207792,31.25917768,0,112.9575991,0,62.59911894,11.06718062,109.9941263,0,384.1573054,0,0,0,0,0,0,0,0,0,97.9084,63.1397
3463.81,0.289640695,0.00E+00,0.710359305,1.237520621,0.300891003,0.91031464,1.72943622,0.897767916,0,0.00E+00,1.737715861,2.861404504,373.5212005,720.2540461,2.203718274,0.507169169,0.95796333,0.499729754,0.24466,0.102232084,0.35638253,139.046941,0.307795454,0.158773432,22.04877433,0,8.675006047,27.02668076,66.94000484,0,135.5822318,0,459.9813484,142.0702754,0.00E+00,0.00E+00,120.4472621,0.00E+00,0.00E+00,0.00E+00,0.00E+00,111.003663,112.241,122.705
1534.22,0.642841755,0.028292542,0.328865702,2.198444469,0.909781643,5.400443066,2.156593933,0.917207299,0.331311837,0.079141835,2.314997366,7.387403393,699.8588772,694.9091188,1.149725612,1.170301588,3.873116268,0.306624498,0.911602223,0.082792701,0.909781643,27.84395756,0.448350634,0.423197455,64.68860331,8.396402597,74.88810788,9.158749858,107.3261371,0,12.90815165,5.514771967,412.0281945,62.92857874,8.485796765,75.68542078,9.256260526,108.4688087,0.00E+00,13.04558115,5.573486214,416.4149443,110.811,28.3868
0,0.786273729,0.213726271,0.00E+00,1.42,0.779136104,0,1.776616839,0.848849602,0.00806219,0.487170824,3.970156337,6.991120515,922,922,7.931570762,0.688166047,3.267595299,0.00E+00,0,0.151150398,0.779136104,2.427868648,0.00E+00,0,0,0,0,0,0,0,0,0,922,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,922,308.299,65.7219
726.209,0.493588155,0.088746704,0.417665142,0,0.00E+00,2.114482653,1.321382005,0.935035354,0.077097959,0.143461818,0,17.63805428,0,667.6013155,0.994889222,3.79029761,11.67280488,0.366253002,0.359329407,0.064964646,0.00E+00,42.70934951,0.538806657,0.039244901,40.25047486,0,146.9164037,0,175.7719036,0,0,0,304.6625334,0,0,0,0,0,0,0,0,0,146.682,46.1542
14.76,0.772643253,0.00E+00,0.227356747,5.733027778,1,9.168768,3.411,1,0.04,0,2.968052292,3.489495116,520.084507,520.084507,23.09156379,3.468650704,7.329228965,0.00E+00,2.704923,0.00E+00,1,9.072,1.366666667,0.520934959,130.5070423,0,0,0,0,0,0,0,389.5774648,130.5070423,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,389.5774648,153.38,85.5298
24.09,0.843102775,0.00E+00,0.156897225,0,0.00E+00,2.1504,0.8,1,0.2,0.00E+00,0,61.40625,0,311.0410959,20.62033073,1.28,31.25,0.00E+00,0.6344,0.00E+00,0.00E+00,9.321976916,1.112188366,0.204773765,176.4657534,0,0,0,134.5753425,0,0,0,0,0,0,0,0,0,0,0,0,0,122.871,32.8527
1650.44,0.262899917,0.159259441,0.577840643,1.058967699,0.783632492,11.199328,1.918929871,0.812126559,0.063627502,0.356786565,36.26116325,26.08396665,744.3668542,742.0698121,1.349594555,1.019238227,13.23959178,0.589537732,1.607746667,0.187873441,0.783632492,2663.855745,0.502111348,0.023314995,35.11996936,0,104.1489887,0,17.12382467,0,114.7407808,0,470.9362486,36.17833617,0.00E+00,107.2875972,0.00E+00,8.634898491,0.00E+00,107.1377542,0.00E+00,485.1282682,410.341,83.5008
48.79,0.594561187,0.210893576,0.194545237,2.240001617,0.769996888,6.203665395,3.458151981,0.769996888,0.125452848,11.54850182,8.143327438,3.451095046,640.4173285,640.4173285,6.325924197,3.466851177,7.30452021,0.00E+00,1.883461677,0.230003112,0.769996888,19.51971068,0.759259259,0.702193072,91.43345367,0,0,0,0,0,0,0,548.9838748,91.43345367,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,548.9838748,101.076,69.8606
25.11,0.888026756,0.00E+00,0.111973244,0,0.00E+00,4.0088,0.8,1,0.182650713,0.00E+00,0,61.58245369,0,547.8518519,2.541417395,1.36,31.25,0.00E+00,0.68,0.00E+00,0.00E+00,31.26273458,0.577772665,0.262046993,0,290.1234568,0,0,257.7283951,0,0,0,0,0,0,0,0,0,0,0,0,0,55.5596,28.4915
18.04,0.768771044,0.079377104,0.151851852,0,0.00E+00,2.1504,0.8,0.926136364,0.067045455,1.619877301,0,61.74271472,0,556.366919,30.91597796,0.892673267,31.25,0.00E+00,0.6344,0.073863636,0.00E+00,6.146477273,1.025,0.640243902,118.7256843,0,0,0,0,0,0,0,437.6412347,0,0,0,0,0,0,0,0,0,227.554,66.5932
15.17,0.802345277,0.00E+00,0.197654723,0,0.00E+00,2.1504,0.8,1,0.04,0.00E+00,0,63.4375,0,565.3,14.14036414,0.8822,31.25,0.00E+00,0.6344,0.00E+00,0.00E+00,12.1212,1.051282051,0.599868161,115.825,0,0,0,0,0,0,0,449.475,0,0,0,0,0,0,0,0,0,148.073,82.1268
16.4,0.628045619,0.15940902,0.21254536,0,0.00E+00,2.1504,0.8,0.868421053,0.069473684,2.609090909,0,63.4375,0,536.3783784,14.54271332,0.916108108,31.25,0.00E+00,0.6344,0.131578947,0.00E+00,9.629052632,1.078947368,0.591341463,125.2162162,0,0,0,0,0,0,0,411.1621622,0,0,0,0,0,0,0,0,0,220.393,73.1461
50.126,0.82604363,0.041106455,0.132849915,1.705972222,0.117440841,1.451963526,0.934964029,0.925854514,0.111130587,1.496907989,31.37280084,54.071468,768.0508153,758.9978123,29.75695297,1.930138923,28.98732516,0.532323826,0.428350847,0.074145486,0.117440841,4.387057914,0.878632778,0.229721103,0,130.3000313,0,0,84.43379519,0,36.87102823,0,507.3929576,0.00E+00,182.4042473,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,585.6465681,254.72,45.172
412.145,0.55348399,0.127198025,0.319317985,1.705972222,0.129679055,1.547620557,0.968421893,0.819243344,0.110942817,2.07011248,32.05398988,50.54009197,478.997308,586.9897009,4.270798975,1.635238284,26.75929552,0.291799224,0.373964285,0.180756656,0.129679055,12.23052206,1.375008341,0.156740953,56.75646784,0,15.07957655,0,299.9538735,0,18.70906495,0,196.4907181,78.63558866,0.00E+00,0.00E+00,0.00E+00,400.3617193,0.00E+00,0.00E+00,0.00E+00,0.00E+00,141.172,31.6331
702.24,0.762152496,0.00E+00,0.237847504,1.838,1,6.935454,2.462,1,0.338887739,0,11.9446756,6.657164312,746.4017704,746.4017704,0.515216192,2.073996227,6.092607636,0.495422996,1.77264,0.00E+00,1,438.4772234,0.518986032,0.515735361,27.42710564,0,94.24978804,0,72.57318177,0,95.37169299,0,456.780002,27.42710564,0.00E+00,94.24978804,0.00E+00,72.57318177,0.00E+00,95.37169299,0.00E+00,456.780002,93.9243,41.4784
337.218,0.409936486,0.137061934,0.45300158,2.996,0.46345643,19.4012425,3.51923739,0.613229372,0.059898038,3.740226072,3.806934359,15.83670067,661.6462404,695.741499,8.597367928,3.86265993,11.24818221,0.33304963,3.407911909,0.386770628,0.46345643,17.05944569,1.444683403,0.078166053,40.14617542,0,151.5181098,0,45.79709037,0,111.8895043,2.882107551,343.5085115,59.79018398,0.00E+00,154.540144,0.00E+00,7.637287167,0.00E+00,75.84261799,4.697463147,359.1385442,190.177,61.5826
805.741,0.805875994,0.00E+00,0.194124006,1.42,1,6.370179415,1.864,1,0.087468995,0,19.66495941,11.41242475,821.447583,821.447583,0.868607563,0.628019206,7.905683985,0.743850679,1.386867435,0.00E+00,1,3804.340421,0.305312478,0.073373454,23.81895612,0,26.00668682,0,53.74516903,0,13.45017836,0,704.4265926,23.81895612,0.00E+00,26.00668682,0.00E+00,53.74516903,0.00E+00,13.45017836,0.00E+00,704.4265926,93.6091,83.4142
54.28,0.873227923,0.00E+00,0.126772077,2.705,0.929379427,17.19472925,3.58999704,1,13.33797442,0,5.387062045,6.727380897,766.7595464,742.1526214,7.761487376,5.804208885,8.318014862,0.473009709,2.906938182,0.00E+00,0.00E+00,40.5107568,0.573845015,0.385040531,6.801941748,0,209.7949515,0,19.67184466,0,0,69.76893204,436.1149515,8.106919695,0.00E+00,250.044897,0.00E+00,23.44596158,0.00E+00,0.00E+00,36.6442953,448.5174728,346.367,161.101
