areaOfVerticalExternalSurface,areaRatioOfAdiabaticInternalPartitions,areaRatioOfDiabaticInternalPartitions,areaRatioOfVerticalExternalSurface,ber,coolDesignLoad,coolElectricEquivalentEfficiency,cool_irr_east,cool_irr_horizontal,cool_irr_north,cool_irr_north_east,cool_irr_north_west,cool_irr_south,cool_irr_south_east,cool_irr_south_west,cool_irr_west,cooledAreaRatio,glazingConduction,heatDesignLoad,heatElectricEquivalentEfficiency,heatedAreaRatio,hotWaterDemand,internalConduction,internalGainsCool,internalGainsHeat,irrVerticalCool,irrVerticalHeat,irr_east,irr_horizontal,irr_north,irr_north_east,irr_north_west,irr_south,irr_south_east,irr_south_west,irr_west,lpd,opaqueConduction,q50,roofWallRatio,ser,solTrans,source,unconditionedAreaRatio,ventilatedAreaRatio,ventilationEnergyConsumption,wallToFloorRatio,weatherKey,windowToWallRatio
120.46,0.5654834761321909424724602203,0.04651162790697674418604651163,0.3880048959608323133414932681,118.747,0.0000,2.386,0E+2,466.8605914302957151478575739,0E+2,0E+2,57.84469925568296117481392074,0E+2,46.55019110842888754777710722,291.2110239388453027559847113,0E+2,0.9168124392614188532555879495,19.987677,1.589691226023333992485663437,3.226125568518884714257464900,0.9828960155490767735665694849,0.08212439261418853255587949466,0.06651427723947004152659679652,6.930377428959386898516158658,7.173678086041588779768124117,862.4665057332528666264333132,860.6904231625835189309576837,0,461.7750556792873051224944320,0,0,53.36785449146250927988121752,0,54.24944320712694877505567929,291.2980697847067557535263549,0,5.128941668057314315817717178,1.670884940314532937535527064,8.957608345717392731389068471,0.4606912607449856733524355301,68.5729,2.89085,data/inp_models\1032\1032.inp,0.01710398445092322643343051506,0E+2,88.62921457725947521865889213,1.170651117589893100097181730,GLA,0.2989374066080026564834799934
0,0.8240899096017591009039824090,0.1759100903982408990960175910,0E+2,172.775,0.0000,2.279,0,0,0,0,0,0,0,0,0,0.7176371308016877637130801688,0,13.01164111553784860557768924,3.213042939353696325807879593,0.7625316455696202531645569620,0.04860759493670886075949367089,0.5861099601593625498007968127,7.646947082376876367679661515,6.798763728323730625570783535,0,0,0,0,0,0,0,0,0,0,0,4.177215189873417721518987342,1.863564904825143868968570164,8.833950102615038590518359907,0,41.4272,0,data/inp_models\1033\1033.inp,0.2374683544303797468354430380,0E+2,27.76208607594936708860759494,0E+2,LEE,0
0,0.8921677485480013665869490946,0.1078322514519986334130509054,0E+2,107.978,0.000,2.279,0,0,0,0,0,0,0,0,0,0.4759250360403652090341182124,0,5.421284598214285714285714286,2.431629960317460317460317460,0.7750120134550696780394041326,0.04750024026910139356078808265,0.2442020089285714285714285714,7.816950884711334058936344029,25.16299888160551263989563645,0,0,0,0,0,0,0,0,0,0,0,9.530067615122877016197535179,1.591060865455619553980209718,9.900401574789591856412799427,0,44.0569,0,data/inp_models\1034\1034.inp,0.2249879865449303219605958674,0E+2,47.23362988947621335896203748,0E+2,LEE,0
0,1,0E+2,0E+2,160.924,0.0,2.279,0,0,0,0,0,0,0,0,0,0.6674820898130351214398042984,0,0.0,2.511424078280622051371658221,1,6.533961209156037043508649310,0.0,7.816950884711334058936344029,22.30194154331584347810300269,0,0,0,0,0,0,0,0,0,0,0,6.798982513205822658906705735,1.733452156424581005586592179,15.35166395770825234680014286,0,107.381,0,data/inp_models\1035\1035.inp,0E+2,0E+2,36.25693545343351389131574349,0E+2,LEE,0
0,1,0E+2,0E+2,151.536,0.0,2.421,0,0,0,0,0,0,0,0,0,0.7783953256377369246116574034,0,0.0,2.795805614935157474704289582,1,0.2745988314094342311529143509,0.0,6.705064678282295507043644854,16.76126281673170637044687783,0,0,0,0,0,0,0,0,0,0,0,3.291000244826666374336318759,0.6989514037337893686760723956,12.70989135947572203195331467,0,69.6603,0,data/inp_models\1038\1038.inp,0E+2,0E+2,356.9593244976485677640017101,0E+2,LEE,0
1268.08,0.7766387306552808925432338840,0E+2,0.2233612693447191074567661160,84.5554,0.0,2.397446625889236088026062097,103.1733127865705010799681693,305.4156298551200596192954313,34.07313468655660675264307998,10.30706463388447498389521151,0E+2,76.56289709355934772448812035,14.47111874597380287738887696,0E+2,148.6915333021763569073753615,0.8750261792288180950829590673,6.922609609994750962640966951,0E-25,1.613333124949903740948801093,1,0.1587078514416028669164359016,0E-25,6.815532131858373220663676564,36.27331103047762449527237389,692.6946911038411499450542510,689.4171569849800777788978316,107.7325806571414928667306866,301.6948478112084378962558957,34.44142973106327891640094862,8.658605815909127083079110585,0,91.17337903153069507594849402,12.15668256553641442464307126,0,133.5596313725906315158396248,0.8714539338419449186675119243,1.499478911037230484957056100,16.43651349453292688790783749,0.3272178392746295421868285203,37.1454,1.210031532203019467813054843,data/inp_models\104\104.inp,0E+2,0.8542747771856747259907383706,237.6049148834733437274567752,0.7377190328811113955274241966,LON,0.2888382436439341366475301243
0,1,0E+2,0E+2,108.371,0.0,2.279,0,0,0,0,0,0,0,0,0,0.6049571020019065776930409914,0,0.0,2.351110009532888465204957102,1,0.04839656816015252621544327931,0.0,7.816950884711334058936344028,25.62606636217760737828134479,0,0,0,0,0,0,0,0,0,0,0,8.962046585974136021800464124,1.363643805529075309818875119,16.84090731334638390676132300,0,47.0658,0,data/inp_models\1040\1040.inp,0E+2,0E+2,46.82945319351763584366062917,0E+2,LEE,0
91.65,0.8678813549007436618346904249,0.07014682554172093004385697999,0.06197181955753540812145259511,186.838,0.00000,2.279,90.94189546656936969807534433,710.2813554683936878591626380,0E+2,0E+2,0E+2,0E+2,0E+2,0E+2,0E+2,0.7337055562017758132681943314,0,6.603552836339597695721975635,3.090989328548493719898007366,0.8211391570702958396339808460,0.07366678298631305494164631073,0.2974573349702521484559448484,7.816950884711334058936344026,9.527828400980672131570239026,801.2232509349630575572379823,786.2305734391375954484204222,94.02275789788890552477915856,652.3990866896241952388082048,0,0,0,39.80872885162449468483305884,0,0,0,2.247480622204363044190891114,1.547090486491000960454336660,9.967771546628885628176952975,0.7378132509440439409543426021,62.5443,0,data/inp_models\1041\1041.inp,0.1788608429297041603660191540,0E+2,251.0576595323950215191345818,0.3553565197161800628126090497,LEE,0E+2
30.6,0.6289603566311096959082948575,0.3466804648941251393090272250,0.02435917847476516478267791753,89.1025,0.000000,2.471,0,0,0,0,0,0,0,0,0,0.5659544967542698682800781496,0,34.96012093510218716385801362,2.552854786661885980638221585,0.8788680910064914602634398437,0.06703094472805193168210751875,1.533338637504481893151667264,6.649370659995895733282278396,23.24765182301756232490956434,0,691,0,0,0,0,0,0,0,691,0,2.417109266230083019646264116,0.520,15.69727084520615079643826674,0E+1,49.9115,0,data/inp_models\1042\1042.inp,0.1211319089935085397365601563,0E+2,194.5720794100964265456608054,0.09642654566080544526375496313,LON,0E+1
0,0.7745101737971276943585100229,0.2254898262028723056414899771,0E+2,83.4967,0.00000,2.279,0,0,0,0,0,0,0,0,0,0.7578961250192320372771831110,0,25.83216623622946917400618900,2.904542918352773149250178529,0.9233575840165285623227905137,0.06685012198606501527573246588,1.132989747203046893596762676,7.816950884711334058936344026,13.58451521625079670303366381,0,0,0,0,0,0,0,0,0,0,0,1.229767422868066866572262532,0,11.69977223587272267714979815,0,59.5329,0,data/inp_models\1043\1043.inp,0.07664241598347143767720948634,0E+2,262.8385282765896652526540211,0E+2,LON,0
223.20,0.7093566145361512349058763800,0.06844992185400137377679113615,0.2221934636098473913173324838,119.748,0.00000,2.279,0E+2,0E+2,0E+2,87.19031141868512110726643597,317.5432525951557093425605536,0E+2,0E+2,167.8927335640138408304498270,0E+2,0.9292954521802476844624830888,12.369428,3.456107557501788462789134818,3.281681198378460404517765397,0.9601207201581850348631491310,0.06765823706941409095639504631,0.1446070107741334084849010384,7.735058512323103738482874200,5.342390420514326010793264341,572.6262975778546712802768166,572.6262975778546712802768166,0,0,0,87.19031141868512110726643597,317.5432525951557093425605536,0,0,167.8927335640138408304498270,0,0.7351559617404138165923991712,1.488271849649670585774683658,8.196332506145396063858451649,0E+2,72.7678,2.42208,data/inp_models\1044\1044.inp,0.03987927984181496513685086898,0E+2,1079.216675117077739619107087,0.4645644708086169216359662816,GLA,0.2284946236559139784946236559
102.12,0.8632861278238165512543989102,0.06425956408218867067771597230,0.07245430809399477806788511749,110.518,0.0000,1.944027211235606960293282388,0E+2,0E+2,0E+2,0E+2,644,0E+2,0E+2,0E+2,0E+2,0.8080525711901533326379472202,17.854326,1.549322916685092645823199045,2.478031928536682439304824658,0.9434859705851674142067382914,0.09200959632836132262438719099,0.06482522663954362534825100606,10.66644419906195465283962047,16.69005793810754011209770223,644,643.5181653789248725957586717,0,0,0,0,540.5661680092059838895281933,0,102.9519973697188887062304784,0,0,2.469373882610557274164241934,1.503719230544348944629597147,8.172186285431954056472525430,0E+2,66.6125,2.58230,data/inp_models\1045\1045.inp,0.05651402941483258579326170856,0E+2,835.6822870971106706999061229,0.2130384896213622613956399291,GLA,0.5
339.52,0.9050430002247533525708425151,0.007246358091508198330625098491,0.08771064168373844909853238644,75.4253,0.00000,2.286,0E+2,769.6210946007069505637176889,15.52342820766253999631447573,0E+2,0E+2,101.9818069120332367279245473,0E+2,0E+2,0E+2,0.8948729869231961282170487191,19.53040368905168905168905169,0.5573452724358974272239472044,3.132304304894960394980940699,1,0.05515466866931302077745592390,0.02331988587597897185037436002,7.589709818332782749796349154,8.210197631696443158419156349,887.1263297204027272879567118,854.4967164615216041491654188,0,739.9533364987764344935899777,25.60514262756126958617918843,0,0,88.93823733518390006939625259,0,0,0,0.5338155181251415561038992001,1.593098832298912105445321832,9.316377740291570491708891976,0.7519850980678622301764125790,57.2288,2.849699576719576719576719577,data/inp_models\1046\1046.inp,0E+2,0E+2,720.3385788005578800557880056,0.2023626458772902287546639011,GLA,0.1447337417530631479736098021
0,0.9794839666096041508568201472,0.02051603339039584914317985281,0E+2,99.2194,0.0000,2.471,0,0,0,0,0,0,0,0,0,0.8555815878449473196874254689,0,2.173631287365484256675966521,3.162938706371348858395490520,0.9855918292905343789896042313,0.07441518539822388080640861965,0.09791131925069748903945795138,6.635042771750255865077503980,10.76721622084352666774196700,0,0,0,0,0,0,0,0,0,0,0,0.9286715743035276137592387818,2.04276,10.28411851956142764768339615,0,66.4983,0,data/inp_models\1047\1047.inp,0.01440817070946562101039576874,0E+2,455.7808377502490214509182228,0E+2,MAN,0
0,1,0E+2,0E+2,89.3127,0.0,2.286,0E+2,823,0E+2,0E+2,0E+2,0E+2,0E+2,0E+2,0E+2,0.9549278846153846153846153846,0,0.0,3.248435096153846153846153846,1,0.08438701923076923076923076923,0.0,7.739405886630962285225194338,6.089018448348628545307800088,823,823,0,823,0,0,0,0,0,0,0,1.830621301775147928994082840,1.461795793269230769230769231,8.505173378475715723040336597,1,74.974,0,data/inp_models\1048\1048.inp,0E+2,0E+2,72.86046814903846153846153846,0E+2,LEE,0
0,1,0E+2,0E+2,83.1038,0.0,2.279,0,0,0,0,0,0,0,0,0,0.5922300948721027981265761979,0,0.0,2.373555362075177134622312958,1,0.04856731115647892398222649213,0.0,7.816950884711334058936344025,26.22329072818567046690175851,0,0,0,0,0,0,0,0,0,0,0,7.371867771021127572106315948,1.868108524711316397228637413,10.21538529392260015210634424,0,48.1921,0,data/inp_models\1049\1049.inp,0E+2,0E+2,98.56782868980425123093551099,0E+2,LEE,0
132.26,0.8596191879629270562686625044,0.01215728855624927288944041571,0.1282235234808236708418970799,94.4524,0.0,2.379,0E+2,526.0893910379165070854078897,52.26273458445040214477211795,0E+2,0E+2,162.8163921869015702795863654,0E+2,0E+2,0E+2,0.5466151812426076671536909483,10.88358658015963511972633979,0.7014652473387601753287413901,2.349107423641550128713560147,1,0.7928440868294719265289083699,0.03489876852431642663327071593,7.076929399068420926621147343,34.74855854732537905194153844,741.1685178092684795097663730,686.6351118085523734797959984,0,446.9696351510396233817183209,81.49960768928991761475088271,0,0,158.1658689682228324833267948,0,0,0,3.735102011557866285480562249,3.988926282163217092085665862,17.92869923258160662567453093,0.4811298548450372695174578266,57.7653,1.989523233751425313568985177,data/inp_models\105\105.inp,0E+2,0E+2,119.4384164318513880192026717,0.4600987963542753774438182704,PLY,0.3315439286254347497353697263
0,0.8970750117943072810190281491,0.1029249882056927189809718509,0E+2,95.5361,0.000,2.279,0,0,0,0,0,0,0,0,0,0.8666623241271495570609692548,0,4.360706900931414055884843353,3.294452794242167654530059272,0.9231370505471599791558103179,0.06933298593017196456487754039,0.1964282387806943268416596105,7.816950884711334058936344029,6.821797348188609686487535153,0,823,0,823,0,0,0,0,0,0,0,1.157907415235450670573130188,1.821379832435667265110712148,8.701070344209505581699637765,1,65.9979,0,data/inp_models\1050\1050.inp,0.07686294945284002084418968213,0E+2,208.0753979937467430953621678,0E+2,LEE,0
0,1,0E+2,0E+2,76.329,0,0,0,0,0,0,0,0,0,0,0,0E+1,0,0,0.8,1,0.2228571428571428571428571429,0,0,62.27678571428571428571428571,0,0,0,0,0,0,0,0,0,0,0,8.706174777603349031920460490,0.464,31.25,0,55.629,0,data/inp_models\1051\1051.inp,0E+1,0E+1,41.10000,0E+1,LEE,0
0,0.8944326245495800179553084993,0.1055673754504199820446915007,0E+2,82.1867,0.0000,2.279,0,0,0,0,0,0,0,0,0,0.8279698567224036999902972282,0,6.650033347839602113770593721,3.149297136738852623216937796,0.9364145024095216533523076425,0.05326627639962482615867266082,0.2995510517044865817013780955,7.614328081086810320146496590,9.802079052743763879402110852,0,0,0,0,0,0,0,0,0,0,0,0.6153081127611351745379365940,1.826592339308534521465823922,6.007934245341774172601219649,0,50.3946,0,data/inp_models\1053\1053.inp,0.06358549759047834664769235745,0E+2,377.4185117241825414793492674,0E+2,LEE,0
0,0.8392845000339990480266552537,0.1607154999660009519733447463,0E+3,97.4327,0.0000,2.279,0E+2,823,0E+2,0E+2,0E+2,0E+2,0E+2,0E+2,0E+2,0.8388453007581024265898632767,0,8.610097753882069965689222171,3.098086236779738955113013335,0.9359088952891713841162644420,0.07350084417519118085212036945,0.3878422411658590074634784762,7.743380182987177638818515908,9.343150164163316471974387326,823,823,0,823,0,0,0,0,0,0,0,3.821246678158983253828819426,1.394138806550882529800856001,9.901844560235778136955509296,1,64.346,0,data/inp_models\1054\1054.inp,0.06409110471082861588373555798,0E+2,286.9148664216903366769291886,0E+2,LEE,0
0,0.9200776747907545422671329551,0.07992232520924545773286704485,0E+2,101.511,0.0000,2.286,0,0,0,0,0,0,0,0,0,0.9633119641615818336294122190,0,2.382598387026941924310707890,3.317324936531989845118375219,0.9811732447671275198887773229,0.07945450683556036147370047115,0.1073242516678802668608426977,7.769151340771817346103828011,4.618226080899239080251207860,0,0,0,0,0,0,0,0,0,0,0,1.515243786619394868410084290,1.924048463188554110168657627,7.865218707899915975044819979,0,72.8397,0,data/inp_models\1055\1055.inp,0.01882675523287248011122267707,0E+2,865.2558811549007492083108056,0E+2,LEE,0
0,0.8865714312234876964347043153,0.1134285687765123035652956847,0E+2,89.5084,0.0000,2.279,0E+2,823,0E+2,0E+2,0E+2,0E+2,0E+2,0E+2,0E+2,0.9176370045935263326567674394,0,5.786703255644573925710123816,3.306459395484340859431900947,0.9387031300074778335647900865,0.07930349321653669479756436278,0.2606623088128186453022578296,7.793990045591787643382760726,4.829345412409655905234651409,823,823,0,823,0,0,0,0,0,0,0,1.992806621265119288834703854,1.487906727967953386744355426,7.966154545515561279058589599,1,73.2007,0,data/inp_models\1056\1056.inp,0.06129686999252216643520991347,0E+2,646.9761879713705800662322401,0E+2,LEE,0
0,1,0E+2,0E+2,78.7468,0.0,2.471,0,0,0,0,0,0,0,0,0,0.6297171204157562156735368806,0,0.0,2.514090001771688419063367389,1,0.07382861867359593692789228134,0.0,6.649370659995895733282278394,24.04661639862911658971333960,0,0,0,0,0,0,0,0,0,0,0,2.311144828714072203117263059,0,16.04122301096954483369385835,0,54.8299,0,data/inp_models\1057\1057.inp,0E+2,0E+2,128.9169864761117344829622630,0E+2,LEE,0
0,0.8490013594060441284115863223,0.1509986405939558715884136777,0E+2,65.9029,0.00000,2.279,0,0,0,0,0,0,0,0,0,0.5859655245962034397843833013,0,9.376757948126801152737752161,3.150495373881389352343394509,0.6391910495802066973028522677,0.05369398716382603300176448917,0.4223764841498559077809798271,7.816950884711334058936344027,8.376794461057177195272511758,0,0,0,0,0,0,0,0,0,0,0,0.3967902875761639068020314023,0,9.414987980441909256619774549,1,48.6949,0,data/inp_models\1058\1058.inp,0.3608089504197933026971477323,0E+2,319.4761669478215345238787738,0E+2,LEE,0
0,1,0E+2,0E+2,120.05,0.00,2.279,0,0,0,0,0,0,0,0,0,0.8865725173727863707688859000,0,0.0,3.073171934543824254651423448,1,0.07701636404393633714413808563,0.0,7.816950884711334058936344028,9.915497904862997822348702169,0,0,0,0,0,0,0,0,0,0,0,7.567924719348167005642907907,0,10.13328687440710227174287077,0,69.8397,0,data/inp_models\1059\1059.inp,0E+2,0E+2,82.51754741089441829186281103,0E+2,LEE,0
114.2,0.7178853754940711462450592885,0E+1,0.2821146245059288537549407115,156.551,0.0,1.995,370.0772797527047913446676971,0E+1,155.3091190108191653786707883,0E+1,0E+1,0E+1,0E+1,0E+1,0E+1,0.7008675163328692299453786013,14.409999,0.0,2.276727856913355467494912713,1,0.1094141587233586805183677841,0.0,10.20094094886338653651673043,21.12821439350789121242543320,525.3863987635239567233384853,602.8014827018121911037891269,281.4168039538714991762767710,55.09719934102141680395387150,82.77182866556836902800658977,0,0,159.7627677100494233937397034,0,0,23.75288303130148270181219111,10.99608595324564051135755109,2.276503556797020484171322160,15.37530253576114263528860603,0.05930807248764415156507413509,74.2947,2.47095,data/inp_models\106\106.inp,0E+2,0E+2,0.03997515261861411588304594624,1.223090928563778515583163757,PLY,0.1961471103327495621716287215
0,0.9103587289621605676734239032,0.08964127103783943232657609675,0E+2,71.2356,0.000,2.471,0E+2,823,0E+2,0E+2,0E+2,0E+2,0E+2,0E+2,0E+2,0.8363009764503159103963239518,0,3.233435353697749196141479100,3.348702250803858520900321543,0.8931648477886272257323377369,0.07769313612866168868466398621,0.1456502411575562700964630225,6.553919026060455881507559731,6.800783799987580676030841917,823,823,0,823,0,0,0,0,0,0,0,1.042426415326329168948353325,1.533061147881540171022754722,8.635875826910681777928719980,1,59.3104,0,data/inp_models\1060\1060.inp,0.1068351522113727742676622631,0E+2,218.0760154006318207926479035,0E+2,LEE,0
1505.86,0E+2,0.03770920268137289359499511142,0.9622907973186271064050048886,82.2797,0.00,249999.75,85.07484099277892018554827605,404.2159628903447946057099134,25.88685380900004782172062551,0E+2,0E+2,88.61269188465400985127444887,0E+2,0E+2,148.7108220553775524843383865,0.8783141276674062637396345641,5.060775296366200776562418324,2.699593530571562048900784032,1.889131553880434350146019684,0.9386509340395292481671966544,0.05491379433748121184854960583,0.1129537042080151484895725537,6.428697374268412970999985580E-10,27.05008320164197800573094678,752.5011716321553249485916503,742.9970647471618362941755552,87.81373337066372840331277150,381.6984727653694354379848812,27.12737191008191613305275328,0,0,92.85908076912655907083442467,0,0,153.4984059319201972489907246,0.8230090807978559637540629555,0.4651706185179390984334953554,13.32217094307838175653532224,0.3789909520549639979215294904,83.7025,1.340122672157400866262608353,data/inp_models\1061\1061.inp,0.06134906596047075183280334557,0E+2,986.6381523501804685023670515,1.539718407787241439249087433,GLA,0.01450998100753058053205477269
