areaOfVerticalExternalSurface,areaRatioOfAdiabaticInternalPartitions,areaRatioOfDiabaticInternalPartitions,areaRatioOfVerticalExternalSurface,ber,coolElectricEquivalentEfficiency,cool_irr_east,cool_irr_horizontal,cool_irr_north,cool_irr_north_east,cool_irr_north_west,cool_irr_south,cool_irr_south_east,cool_irr_south_west,cool_irr_west,cooledAreaRatio,glazingConduction,heatElectricEquivalentEfficiency,heatedAreaRatio,hotWaterDemand,internalConduction,internalGainsCool,internalGainsHeat,irrVerticalCool,irrVerticalHeat,irr_east,irr_horizontal,irr_north,irr_north_east,irr_north_west,irr_south,irr_south_east,irr_south_west,irr_west,lpd,opaqueConduction,q50,roofWallRatio,ser,solTrans,unconditionedAreaRatio,ventilatedAreaRatio,ventilationEnergyConsumption,wallToFloorRatio,windowToWallRatio
2770.2,0.732359108,0.017288436,0.250352456,83.4821,4.697117216,133.8383706,347.6322508,40.08137789,0.00E+00,0.00E+00,51.34916463,0.00E+00,0.00E+00,125.161911,0.661511348,11.16185551,1.769622426,0.947586531,0.513074667,0.124376981,2.034165267,30.15065427,698.0630749,711.5655235,104.9463553,369.1316043,33.22855985,0,0,88.50296338,0,0,115.7560407,0.800621636,3.677559209,14.40545943,0.192167496,34.5074,1.508119088,0.052413469,0.615552712,51.50362283,0.755755742,0.259259259
1150.7,0.733891744,0.00E+00,0.266108256,51.6988,2.471,7.497677071,465.2721489,2.366585221,69.84027098,31.74435491,0.00E+00,54.88802254,123.2512696,0.00E+00,0.856772145,12.77723993,3.392006629,0.930499073,0.331505219,0.00E+00,6.42839203,5.005119724,754.8603293,756.7233667,7.037683086,474.9596404,2.221391588,75.49768807,29.79679006,0,51.52055819,115.6896152,0,0.500364015,4.682069316,7.654569822,0.526172319,34.509,2.633963371,0.069500927,0.00E+00,1188.996207,0.495199487,0.322238637
10.56,0.797546012,0.00E+00,0.202453988,137.387,0,0,0,0,0,0,0,0,0,0,0.00E+00,4.544,0.8,1,0.2,0.00E+00,0,61.40625,0,645.7970688,0,556.1104848,89.68658399,0,0,0,0,0,0,3.83576963,1.254964838,31.25,0.603156708,34.5255,0.68,0.00E+00,0.00E+00,0,0.657943925,0.196969697
449.7,0.090092659,0.268852459,0.641054882,74.0115,0,0,0,0,0,0,0,0,0,0,0.00E+00,0.542716981,0.990658231,0.264676276,0.166152359,0.79455063,0,56.60219378,0,686.5502329,188.6227545,315.0339321,39.94011976,0,0,20.11976048,0,0,122.833666,0.889682471,1.219361791,27.3572856,0.514047979,34.5281,0.072704403,0.735323724,0.00E+00,0,0.905339024,0.04758728
130.7621,0.783933082,0.00E+00,0.216066918,58.9536,2.293,0.00E+00,270.7685355,0.00E+00,0.00E+00,0.00E+00,0.00E+00,303.3599993,0.00E+00,196.0444541,0.779003013,11.53674976,3.000889331,1,0.155800603,0.00E+00,7.474539493,13.12893113,770.1729889,753.3797283,0,281.9410486,7.055533553,5.598003417,0,9.207304241,309.5024172,0,140.0754213,1.194312055,4.436423255,9.525779552,0.305792894,34.544,2.342833136,0.00E+00,0.00E+00,0,0.743262093,0.369241546
653.91,0.323372145,0.14605055,0.530577305,55.8378,0,0,0,0,0,0,0,0,0,0,0.00E+00,6.607279899,1.555936329,0.377385142,0.139341941,0.348089484,0,38.68662705,0,733.5281487,0,411.5387938,0,43.20277381,83.20545029,0,195.5811308,0,0,1.225726988,1.167569026,6.742142404,0.496767789,34.5478,0.913674877,0.622614858,0.00E+00,48.93977318,0.782769518,0.042865226
0,0.612987814,0.387012186,0.00E+00,31.7409,2.052,0,0,0,0,0,0,0,0,0,0.411707295,0,2.306826935,0.468859231,0.040551546,2.28258477,9.642093104,12.86940574,0,0,0,0,0,0,0,0,0,0,0,0.511244509,0.464,12.53444288,1,34.5479,0,0.531140769,0.00E+00,68.84185891,0.00E+00,0
230.2,0.044544868,0.212395094,0.743060039,77.6767,0,0,0,0,0,0,0,0,0,0,0.00E+00,0.552790831,0.8,0.193157108,0.191607094,0.444453826,0,61.78355871,0,694.821645,0,405.44329,0,92.05194805,43.88484848,0,0,153.4415584,0,1.538873182,0.746645012,31.25,0.565332326,34.5539,0.114292264,0.806842892,0.00E+00,0.818392824,0.782141886,0.027367507
3887.4754,0.756583471,0.008104448,0.235312081,84.2826,1.855307553,116.5296702,149.3904748,59.07281501,0.00E+00,0.00E+00,172.524989,0.00E+00,0.00E+00,103.4060216,0.975824546,4.605312181,1.998814677,0.991113698,0.139316118,0.010892783,11.56465976,24.32331716,600.9239706,597.7597869,112.9413524,144.7902687,60.53002938,0,0,168.3887412,0,0,111.1093952,0.33550841,0.986335234,12.74937434,0.354617053,34.5752,1.442290026,0.008886302,0.959543976,672.4645378,0.545136218,0.420798598
51.6,0.519105312,0.00E+00,0.480894688,84.9906,0,0,0,0,0,0,0,0,0,0,0.00E+00,6.164936872,1.345555556,0.837472406,0.167494481,0.00E+00,0,52.15583343,0,800.1264706,0,428.4588235,0,0,0,0,113.5588235,258.1088235,0,4.371697103,1.095440523,18.57968621,0.422172452,34.5762,0.978434842,0.162527594,0.00E+00,0,1.42384106,0.100775194
285.6,0.812179403,0.00E+00,0.187820597,93.5701,1.371546087,108.5404614,0.00E+00,53.29329916,38.9967045,7.284511168,131.9729037,16.45111681,0.00E+00,198.9747345,1,7.540633813,1.825994319,1,0.165674642,0.00E+00,17.92076247,24.37601975,555.5137312,555.5137312,108.5404614,0,53.29329916,38.9967045,7.284511168,131.9729037,16.45111681,0,198.9747345,2.254429622,1.16666875,11.72713485,0.00E+00,34.5906,1.285527523,0.00E+00,0.977789763,92.48585674,0.700137282,0.151960784
685.15,0.62720477,0.097138627,0.275656603,84.3409,2.286,0.00E+00,704.5502342,0.00E+00,8.53297136,35.09820947,0.00E+00,38.69045053,53.35653003,0.00E+00,0.455079511,5.911234465,2.359125709,0.773851765,0.403151341,0.104133915,8.109159892,25.91839171,840.2283956,829.9470077,0,673.8314364,0,21.86886259,31.92803818,0,56.80934315,45.50932741,0,1.170547022,3.247907124,16.34972835,0.702842545,34.595,1.050022238,0.226148235,0.00E+00,317.9502011,0.422793777,0.245216376
2040.4,0.794120969,0.013826923,0.192052107,99.8159,1.556102573,7.108778498,293.1142609,0.445744467,52.78464933,71.37641238,7.409707829,175.6056027,83.68967707,3.919903724,0.934832213,5.293001716,1.214067948,0.987743097,0.127236636,0.097399489,16.54174298,66.55177884,695.4547369,698.2521461,7.020998415,300.8798204,0.440240359,52.1328579,70.49504754,7.318211833,173.4372029,82.65626651,3.871500264,0.167280332,1.86649665,20.77822411,0.275719757,34.6054,0.902351123,0.012256903,0.975070129,3.862627514,0.533923674,0.296363458
194.5,0.729679669,0.058400523,0.211919808,102.811,1.354,70.03346203,460.4066924,15.64839125,17.88931789,0.00E+00,130.7021879,12.10656371,0.00E+00,48.4028314,0.951963193,8.00155275,1.794875,0.951963193,0.157778688,0.189140053,20.86842362,28.53462454,755.1894466,755.1894466,70.03346203,460.4066924,15.64839125,17.88931789,0,130.7021879,12.10656371,0,48.4028314,3.216759642,1.480367624,13.48413379,0.00E+00,34.6474,1.364105,0.048036807,0.951963193,41.91106074,0.758373299,0.102827763
100.88,0.442215901,0.314594282,0.243189817,65.7774,2.279,105.8091286,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,689.0456432,0.373820396,9.476388,2.730171341,0.496575342,0.035748858,2.730171341,7.797893296,17.37189424,794.8547718,687.4934037,249.3403694,0,0,0,0,0,0,0,438.1530343,0.653596467,1.559884472,13.31960333,0.567372845,34.6713,2.42208,0.503424658,0.00E+00,67.33741096,0.383866058,0.094865186
30.7,0.598628692,0.320411392,0.080959916,119.629,2.289651066,0.00E+00,618.5279503,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,189.068323,0.513464221,4.0456,2.922155939,0.560025748,0.062770089,7.889223532,7.801721984,8.888360477,807.5962733,772.201248,163.6692668,466.0670827,0,0,0,0,0,0,142.4648986,4.245673654,5.523818354,9.974471278,0.587365591,34.6895,0.68,0.439974252,0.00E+00,17.36990771,0.164681901,0.328990228
228.7,0.295054945,0.286080586,0.418864469,78.374,0,0,0,0,0,0,0,0,0,0,0.00E+00,1.164131018,1.393611111,0.387264618,0.090339693,0.607732139,0,46.11249951,0,488.6020942,0,0,0,144.1413613,257.0052356,0,0,87.45549738,0,1.108165475,2.277114334,16.82779683,0.655935008,34.6928,0.221316998,0.612735382,0.00E+00,1.102290981,0.515136499,0.040664626
76.544,0.511258931,0.327009349,0.161731719,81.2644,0,0,0,0,0,0,0,0,0,0,0.00E+00,2.229891409,1.00788496,0.510098798,0.028183934,1.061433784,0,57.29471267,0,871.2330781,197.2986602,602.1711054,0,0,0,0,0,0,71.76331261,5.650220264,1.18723437,26.69063048,0.663857723,34.6932,0.322512795,0.489901202,0.00E+00,0,0.37253127,0.367828961
452.7,0.054084507,0.095774648,0.850140845,158.793,0,0,0,0,0,0,0,0,0,0,0.00E+00,1.514664506,0.8,0.199356619,0.093299691,0.149770572,0,62.21154214,0,815.6039886,0,561.4586895,0,0,38.97435897,0,44.44444444,170.7264957,0,1.183249457,0.553588752,31.25,0.59533387,34.6984,0.266463533,0.800643381,0.00E+00,0,0.690186154,0.055666004
811.421,0.818118057,0.00E+00,0.181881943,51.1054,2.293,138.3629109,453.5304687,13.77740855,0.00E+00,0.00E+00,29.43923499,0.00E+00,0.00E+00,123.5961078,0.711899091,6.569108745,2.757722499,1,0.257251576,0,7.474829722,18.70860191,758.7061309,739.8888382,144.0425532,394.2971174,19.79984863,0,0,43.24725673,0,0,138.5020623,1.018518629,1.058310005,8.409916377,0.479097348,34.7875,1.67900543,0.00E+00,0.00E+00,309.7526006,0.533906881,0.215609406
1463.6,0.722212948,0.033454643,0.24433241,42.8401,2.726,46.30951795,424.6767443,33.9514501,3.678910828,8.086070215,120.8461273,8.048402186,10.06991974,80.94903737,0.874087335,7.855951587,3.388489001,0.973106166,0.122950897,0.195201921,5.288601543,5.882763206,736.61618,726.6453345,52.21559438,396.660588,34.95321687,3.18342565,6.997017469,125.6845334,6.964422667,8.713677035,91.27285897,0.14618208,1.437436078,7.681426722,0.399129649,34.8145,2.619799564,0.026893834,0.00E+00,0,0.501935931,0.490024597
163.3,0.632620922,0.00E+00,0.367379078,67.4235,1.723942294,0.00E+00,562.1844844,0.00E+00,57.23746452,90.07284768,0.00E+00,0.00E+00,37.26300851,0.00E+00,0.582997965,9.430303129,1.83611404,1,0.126140629,0,13.38154563,27.67019738,746.7578051,773.236671,0,530.4197659,0,45.12353706,49.52249675,0,85.81014304,62.36072822,0,1.045832962,0.854402742,18.68675815,0.575292588,34.8254,1.607678416,0.00E+00,0.00E+00,0,0.738412842,0.185548071
0.05,0.795478921,0.204503451,1.76E-05,73.9066,1.775,0.00E+00,823,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.285385313,0,1.304905316,0.863517946,0.033666814,0.634636877,12.88633208,28.69095999,823,823,0,823,0,0,0,0,0,0,0,1.430699378,0.456668156,20.86599238,0.999557604,34.8261,0,0.136482054,0.495673513,358.21367,5.82E-05,0.00E+00
1747.82,0.699525173,0.00E+00,0.300474827,68.4548,1.42,110.3474541,374.7256208,33.67593953,0.359177425,0.00E+00,62.84703458,0.504285104,0.00E+00,133.4579659,1,6.684028,1.499333333,1,0.097169105,0.00E+00,19.12470824,41.21817143,715.9174775,715.9174775,110.3474541,374.7256208,33.67593953,0.359177425,0,62.84703458,0.504285104,0,133.4579659,0.945150893,0.800717774,16.67407737,0.252946285,34.8283,1.139493333,0.00E+00,0.00E+00,358.2438588,0.796799708,0.237141124
72.5,0.803484995,0.021055179,0.175459826,59.031,3.601,0.00E+00,13.7798913,0.00E+00,0.00E+00,0.00E+00,402.9375,0.00E+00,0.00E+00,235.0951087,1,5.6682585,1.943847222,1,0.2,0.060281494,3.030723438,24.99090022,651.8125,651.8125,0,13.7798913,0,0,0,402.9375,0,0,235.0951087,0.318143562,3.145018033,12.86109305,0.014945652,34.8328,1.477323889,0.00E+00,1,0,0.53839299,0.351724138
1507.06,0.623349563,0.090135495,0.286514942,54.4235,2.279,7.641670796,714.6741372,18.58324408,0.00E+00,0.00E+00,35.44927027,0.00E+00,0.00E+00,65.03109164,0.6663454,10.68672347,2.903083265,0.933923135,2.238369781,0.238131192,6.181581163,10.32361157,841.379414,823.7541757,70.84925146,648.6601505,20.23448242,0,0,39.13731914,0,0,44.87297215,1.089763745,1.486336875,9.557864466,0.637796487,34.8726,1.692135256,0.066076865,0.00E+00,471.4912467,0.500864097,0.039042905
300,0.872122762,0,0.127877238,141.116,0,0,0,0,0,0,0,0,0,0,0,3.344666667,1.393611111,1,0.13,0.00E+00,0,48.62089585,0,744.8235294,0,596.5882353,39.88235294,0,0,108.3529412,0,0,0,1.227272727,3.243132143,17.93900737,0.647058824,34.8868,0.836166667,0,0,345,0.181818182,0.4
517,0.756728778,0.00E+00,0.243271222,51.1458,0,0,0,0,0,0,0,0,0,0,0.00E+00,8.597582544,1.746503634,1,0.074837732,0.00E+00,0,22.4773617,0,726.387994,149.9400956,322.1082306,21.72967531,0,0,85.84872892,0,0,146.7612635,0.569316347,1.177962749,10.84434926,0.337402467,34.9298,1.393587848,0.00E+00,0.00E+00,4.73260791,0.557424419,0.270599613
84.1,0.544442796,0.330761241,0.124795964,67.2044,2.279,0,922,0,0,0,0,0,0,0,0.383606666,0,2.961423246,0.489841312,0.052175818,2.197719553,7.816950885,15.38573732,922,874.4327273,165.3309091,709.1018182,0,0,0,0,0,0,0,3.641067816,1.611851726,12.27683246,0.662790698,34.9392,0,0.510158688,0.00E+00,2.282705398,0.279197928,0.00E+00
603.67,0.696247712,0.176447664,0.127304625,117.559,1.146958347,87.3393772,522.8641694,22.46058867,0.00E+00,0.00E+00,54.98635613,0.00E+00,0.00E+00,87.21739483,1,4.844993399,1.605047716,1,0.17,0.815433368,37.39940582,46.46485717,774.8678862,774.8678862,87.3393772,522.8641694,22.46058867,0,0,54.98635613,0,0,87.21739483,0.597462646,0.830210012,17.2424712,1.167111997,34.9417,1.302160849,0.00E+00,1,148.7273733,0.370916308,0.480852121
534.045,0.844640822,0.00E+00,0.155359178,69.8754,2.831078205,231.9197795,0.00E+00,37.68691687,0.00E+00,0.00E+00,122.8584981,0.00E+00,0.00E+00,221.1052775,0.911195006,1.996955441,1.8426061,1,0.064801368,0.00E+00,3.476785264,20.50440453,613.5704719,613.5991744,216.4221316,0,35.16855224,0,0,155.6782003,0,0,206.3302904,1.76604723,2.951515162,10.81058195,0.00E+00,34.9526,0.501909724,0.00E+00,0.911195006,38.4221078,0.612816423,0.117787827
75.6383,0.862891268,0.10810897,0.028999761,126.176,1.775,0.00E+00,313.9086382,0.00E+00,0.00E+00,0.00E+00,337.2823485,0.00E+00,0.00E+00,21.79264613,0.429903637,7.04400699,1.325633863,0.870220703,0.031504766,0.496014085,12.77554518,35.76578352,672.9836328,705.1076535,0,385.1519022,4.281209071,0,0,272.4947267,0,0,43.17981549,3.770384491,1.184780984,22.437737,0.216776297,34.971,0.951741526,0.129779297,0.00E+00,138.0751159,0.097966921,0.495186962
48.36,0.742313636,0.00E+00,0.257686364,52.958,249999.75,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,735,1,3.855230514,1.746819444,1,0.2,0.00E+00,6.29E-10,30.94639909,735,735,0,0,0,0,0,0,0,0,735,0.997903905,1.832744077,14.31172528,0.00E+00,34.9827,1.25771,0.00E+00,0.00E+00,110.682,0.720930233,0.292183623
124.904,0.788552329,0.00E+00,0.211447671,45.467,0,0,0,0,0,0,0,0,0,0,0.00E+00,3.056297292,1.424847222,1,0.133,0.00E+00,0,46.5124865,0,751.8896753,276.5865945,0,0,0,0,158.6694421,0,0,316.6336386,0.190998382,2.279755556,17.54574077,0.00E+00,34.9864,1.02589,0.00E+00,0.00E+00,0,0.575064457,0.462114904
129.363,0.795552065,0.00E+00,0.204447935,56.6274,2.336,0.00E+00,0.00E+00,0.00E+00,0.00E+00,179.9793814,0.00E+00,390.8041237,0.00E+00,0.00E+00,0.923746764,19.47679513,3.395614498,1,0.199237468,0.00E+00,7.201896463,4.997783593,570.7835052,554.271144,0,0,0,0,202.628093,0,351.6430509,0,0,0.349493999,5.705052892,7.579380883,0.00E+00,34.9986,2.863739121,0.00E+00,0.00E+00,304.2163715,0.608910332,0.336031168
212.4,0.783855843,0.020869725,0.195274432,46.0136,0,0,0,0,0,0,0,0,0,0,0.00E+00,4.42209625,2.061583333,0.958705202,0.129740555,0.094805786,0,22.21835954,0,421.6059322,125.2354049,0,118.8728814,0,0,160.5875706,0,0,16.91007533,2.114657169,3.504691667,12.12660172,0.00E+00,35.003,1.48434,0.041294798,0.00E+00,0,0.982196532,0.393126177
41.64,0.8198563,0.00E+00,0.1801437,50.592,0,0,0,0,0,0,0,0,0,0,0.00E+00,2.695810944,1.424847222,1,0.133,0.00E+00,0,46.5124865,0,739,739,0,0,0,0,0,0,0,0,1.009436361,2.279755556,17.54574077,0.00E+00,35.011,1.02589,0.00E+00,0.00E+00,0,0.684981082,0.50456292
407.74,0.670160186,0.087036265,0.242803549,82.287,2.173,65.43177233,611.6031412,13.28149856,0.00E+00,0.00E+00,36.23788184,0.00E+00,0.00E+00,65.87993516,0.828356065,5.489354875,1.911023989,0.856411296,0.167902111,0.164682616,8.322869742,26.06475815,792.4342291,794.1527653,63.90325077,617.5459893,12.97123558,0,0,35.39134534,0,0,64.34094427,0.157825615,3.34746226,13.43281879,0.743606834,35.0169,1.40303,0.143588704,0.828356065,715.4760123,0.344555426,0.285672242
707.05,0.80434338,0.00E+00,0.19565662,50.9428,3.328,0.00E+00,160.6457941,0.00E+00,102.1991973,86.81828979,0.00E+00,86.34847244,196.605885,0.00E+00,0.556075757,17.90669145,2.894573938,1,0.100485499,0.00E+00,3.592852423,12.5708586,632.6176386,647.7040144,0,224.5120902,0,121.8651031,77.95596165,0,110.3728708,112.9979885,0,0.818644738,3.48021722,9.791496176,0.243505521,35.0178,2.468792222,0.00E+00,0.556075757,112.5616003,0.681126332,0.146481861
141.39,0.405441364,0.343069874,0.251488762,51.0285,2.269469666,0.00E+00,0.00E+00,144.3740689,88.90821279,142.0978423,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.366294919,6.326737752,2.910040315,0.445683602,0.045200743,6.612931247,7.689241736,13.44665859,375.380124,462.2237351,0,109.1081325,111.1270741,50.53167634,80.76241721,110.694435,0,0,0,4.219946522,1.83404965,11.6729052,0.849970233,35.1104,1.565629538,0.554316398,0.366294919,19.20372466,0.58401487,0.278343589
1153.4,0.678001404,0.060877046,0.26112155,81.9915,1.791571939,165.1554401,339.5946112,27.680093,10.29200574,0.00E+00,47.32120632,0.00E+00,0.00E+00,129.3287971,0.905020379,6.347366289,2.034237909,0.905020379,0.314619965,0.215648487,9.536664153,15.97930156,719.3721535,719.3721535,165.1554401,339.5946112,27.680093,10.29200574,0,47.32120632,0,0,129.3287971,0.423395755,0.843902207,9.586400798,0.345217144,35.1199,1.323846089,0.094979621,0.7893654,209.2688783,0.449433824,0.501473903
376.141,0.778934476,0.00E+00,0.221065524,37.0328,9.18,0.00E+00,0.00E+00,44.60421775,0.00E+00,0.00E+00,427.3545856,0.00E+00,0.00E+00,0.00E+00,0.445901639,38.16602958,12.52208571,0.459016393,0.094688525,0,0.481771019,1.942531694,471.9588033,471.9588033,0,0,44.60421775,0,0,427.3545856,0,0,0,0.339164248,9.619342507,2.558049748,0.00E+00,35.1343,5.156751732,0.540983607,0.013114754,249.469377,0.540898763,0.322325936
123.94,0.364359706,0.170469899,0.465170395,79.991,2.279,254.7004857,441.5585537,0.00E+00,0.00E+00,0.00E+00,104.8591473,0.00E+00,0.00E+00,0.00E+00,0.043178411,2.08810022,1.409729018,0.182208896,0.171449275,0.457843116,6.064875686,48.19159151,801.1181867,833.5158898,117.2740113,609.5978107,0,0,0,106.6440678,0,0,0,0.637560008,2.525599931,25.6010134,0.76353646,35.1369,0.354197802,0.817791104,0.00E+00,5.948103148,0.309695152,0.036711312
38.22,0.824340472,0.00E+00,0.175659528,56.3516,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,1.746819444,1,0.163,0.00E+00,0,30.94639909,0,730,730,0,0,0,0,0,0,0,0,2.030898123,3.668320833,14.31172528,0.00E+00,35.1475,0,0.00E+00,0.00E+00,85.701,0.735849057,0.00E+00
76.54,0.806139507,0.00E+00,0.193860493,70.8726,2.286,0.00E+00,922,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.324450952,2.817832121,2.434637588,0.547818448,0.045589458,0,7.56942014,26.05809685,922,816.8401474,0,625.0401711,0,80.52056097,0,0,0,111.2794153,0,6.214396926,1.236133868,16.90100432,0.498164175,35.1542,0.380727595,0.452181552,0.00E+00,21.19344633,0.448257687,0.294486543
30.47,0.708331268,0.140655201,0.15101353,80.8175,0,0,0,0,0,0,0,0,0,0,0.00E+00,4.0088,0.8,0.635893822,0.014564247,0.446551902,0,61.70114518,0,685.66214,248.4457972,264.230391,38.78670101,0,0,30.90845235,0,0,103.2907984,1.365537075,1.060790709,31.25,0.315742196,35.163,0.68,0.364106178,0.00E+00,24.34227625,0.357881137,0.287725632
81.8459,0.493090193,0.322162463,0.184747344,61.7937,0,0,0,0,0,0,0,0,0,0,0.00E+00,4.468048352,0.876446371,0.474171101,0.037805158,0.782014503,0,60.21433707,0,524.4236871,0,15.09294442,26.94670683,56.00930936,60.038,366.3367265,0,0,0,1.738716818,0.902886166,29.94692698,0.562957019,35.1643,0.603694341,0.525828899,0.00E+00,0,0.335022104,0.235184658
1266.7,0.765248189,0.009308203,0.225443608,79.3165,1.8521226,122.9435399,414.5252696,27.75935716,0.00E+00,0.00E+00,46.00042292,0.00E+00,0.00E+00,142.7559738,0.941854557,7.07314893,2.01885406,0.980183378,0.178130579,0.050168979,11.46552399,22.99287555,753.9845633,749.0722731,137.8618583,393.9068381,25.86934673,0,0,58.39787171,0,0,133.0363583,0.205101445,0.840841392,12.38412677,0.414459391,35.1684,1.53150803,0.019816622,0.931259906,604.3905817,0.480323679,0.392594932
289.53,0.763285696,0.00E+00,0.236714304,74.487,2.53,0.00E+00,568.9516679,0.00E+00,0.00E+00,0.00E+00,82.92037984,89.23837351,0.00E+00,63.71073776,0.500498504,17.12959475,3.2822834,1,0.116241972,0.00E+00,6.139761596,10.95468569,804.821159,759.2880331,0,518.1559058,19.21478316,0,0,64.12372021,65.04425515,0,92.74936877,0.631210081,7.563648418,8.70865177,0.598332455,35.1717,3.082515229,0.00E+00,0.500498504,127.9787059,0.671311646,0.07318758
1117.34,0.653665468,0.073086809,0.273247724,68.5422,2.876888323,79.94623639,499.8264428,19.184362,4.687574738,0.00E+00,73.83389404,6.581354932,0.00E+00,87.47641597,0.768137238,10.65616153,2.027915004,0.95985276,0.192771245,0.191774917,4.916686141,26.95402935,771.5362809,756.2704649,95.82408669,458.6222636,22.72875846,4.102039393,0,65.53635793,5.759263307,0,103.6976955,1.108711907,0.940548257,12.98566795,0.48865803,35.1808,1.874704736,0.04014724,0.690348225,512.7194493,0.556552318,0.377127821
10.1,0.80651341,0.00E+00,0.19348659,114.557,0,0,0,0,0,0,0,0,0,0,0.00E+00,5.0328,0.8,1,0.2,0.00E+00,0,61.40625,0,262,0,0,262,0,0,0,0,0,0,2.92420927,0.554329764,31.25,0.644366197,35.2354,0.68,0.00E+00,0.00E+00,0,0.552516411,0.346534653
245.7,0.778694505,0.00E+00,0.221305495,40.9491,2.3,242.5839139,299.2735909,73.35655478,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,37.60164661,0.82344383,17.03066753,3.379313953,1,0.149372711,0.00E+00,7.429111531,7.886015389,652.8157061,673.2117284,211.3090969,305.2007503,63.89915596,0,0,0,0,0,92.80272522,0.855822445,5.581903217,8.322468445,0.322281679,35.2502,2.888857993,0.00E+00,0.00E+00,135.292833,0.700918583,0.183638584
1452.85,0.792513728,0.00E+00,0.207486272,54.9321,2.132,150.4685233,385.6985626,35.10069855,4.797252761,0.00E+00,45.66332486,19.09565021,4.830989459,94.11587713,0.993793527,7.552247967,3.090961446,1,0.181337874,0.00E+00,8.651749894,4.208866973,739.7708789,737.9912608,151.9822883,376.5290215,35.06345425,4.683203576,0,48.66899575,18.64167301,4.716138222,97.70648623,0.210335168,1.422672052,4.857166303,0.405305728,35.263,2.159178852,0.00E+00,0.993793527,660.3592479,0.524248548,0.079154765
1679.4,0.69784484,0.059894406,0.242260754,58.7935,2.30151114,272.4882119,60.43322167,25.86979331,0.00E+00,0.00E+00,92.09417862,0.00E+00,0.00E+00,206.9391947,0.853468043,14.04460608,3.097355051,0.960159441,0.129644985,0.458198307,10.71840919,15.35781203,657.8246002,648.9299703,241.9076371,53.65097357,30.04287077,0,0,81.75871163,0,0,241.5697772,0.414833697,1.294806839,9.782405531,0.280367944,35.2911,2.394324949,0.039840559,0.205631746,197.7974975,0.662785879,0.324044302
